@relation combined_iSOL_SentiCon_MuchoCine

@attribute iSOL_PosCount_Body numeric
@attribute iSOL_NegCount_Body numeric
@attribute iSOL_PosCount_Summ numeric
@attribute iSOL_NegCount_Summ numeric
@attribute SC_totalSO_0_Body numeric
@attribute SC_posSO_0_Body numeric
@attribute SC_negSO_0_Body numeric
@attribute SC_totalSO_1_Body numeric
@attribute SC_posSO_1_Body numeric
@attribute SC_negSO_1_Body numeric
@attribute SC_totalSO_2_Body numeric
@attribute SC_posSO_2_Body numeric
@attribute SC_negSO_2_Body numeric
@attribute SC_totalSO_3_Body numeric
@attribute SC_posSO_3_Body numeric
@attribute SC_negSO_3_Body numeric
@attribute SC_totalSO_4_Body numeric
@attribute SC_posSO_4_Body numeric
@attribute SC_negSO_4_Body numeric
@attribute SC_totalSO_5_Body numeric
@attribute SC_posSO_5_Body numeric
@attribute SC_negSO_5_Body numeric
@attribute SC_totalSO_6_Body numeric
@attribute SC_posSO_6_Body numeric
@attribute SC_negSO_6_Body numeric
@attribute SC_totalSO_7_Body numeric
@attribute SC_posSO_7_Body numeric
@attribute SC_negSO_7_Body numeric
@attribute SC_totalSO_0_Summ numeric
@attribute SC_posSO_0_Summ numeric
@attribute SC_negSO_0_Summ numeric
@attribute SC_totalSO_1_Summ numeric
@attribute SC_posSO_1_Summ numeric
@attribute SC_negSO_1_Summ numeric
@attribute SC_totalSO_2_Summ numeric
@attribute SC_posSO_2_Summ numeric
@attribute SC_negSO_2_Summ numeric
@attribute SC_totalSO_3_Summ numeric
@attribute SC_posSO_3_Summ numeric
@attribute SC_negSO_3_Summ numeric
@attribute SC_totalSO_4_Summ numeric
@attribute SC_posSO_4_Summ numeric
@attribute SC_negSO_4_Summ numeric
@attribute SC_totalSO_5_Summ numeric
@attribute SC_posSO_5_Summ numeric
@attribute SC_negSO_5_Summ numeric
@attribute SC_totalSO_6_Summ numeric
@attribute SC_posSO_6_Summ numeric
@attribute SC_negSO_6_Summ numeric
@attribute SC_totalSO_7_Summ numeric
@attribute SC_posSO_7_Summ numeric
@attribute SC_negSO_7_Summ numeric
@attribute class {-1,1}

@data
19,9,2,0,0.027,0.844,-0.817,0.25,0.25,0,1.667,1.667,0,0,0,0,1.324,1.849,-0.525,0,0,0,1.139,2.082,-0.943,-0.25,0.25,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,12,1,0,2.922,2.922,0,0,0,0,-0.208,0.792,-1,0,0,0,0.583,0.583,0,0,0,0,-0.961,1.163,-2.124,0,0.25,-0.25,0.806,0.806,0,0,0,0,0,0,0,0,0,0,0.583,0.583,0,0,0,0,-0.375,0,-0.375,0,0,0,-1
45,41,2,1,-1.357,1.645,-3.002,0,0,0,-1,0,-1,0,0,0,2.302,2.302,0,0,0.5,-0.5,5.286,8.507,-3.221,0.5,2,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0,0,0,0,-1
13,17,0,3,1.688,2.045,-0.357,0,0,0,0.792,0.792,0,0,0,0,1.834,1.834,0,0,0,0,2.514,2.514,0,0.25,0.25,0,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822,0.822,0,0,0,0,-1
19,16,2,1,0.369,1.087,-0.718,0,0,0,0,0,0,0.75,0.75,0,0.079,1.229,-1.15,0,0,0,2.937,3.687,-0.75,0,0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,-0.625,0,-0.625,0,0,0,0.292,0.292,0,-0.25,0,-0.25,-1
8,11,1,0,1.351,1.351,0,0.625,0.625,0,0,0,0,0,0,0,0.1,0.625,-0.525,0,0,0,2.077,2.452,-0.375,-0.25,0,-0.25,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
26,23,0,1,0.85,3.337,-2.487,0,0,0,0.605,1.605,-1,-0.75,0,-0.75,-0.667,0.625,-1.292,0,0,0,1.831,2.112,-0.281,0.25,0.75,-0.5,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,19,0,0,1.067,2.056,-0.989,0,0,0,0,0,0,0,0,0,1.761,1.761,0,0,0,0,0.36,1.7,-1.34,0.25,0.5,-0.25,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
42,15,1,0,1.51,2.925,-1.415,1,1,0,0.875,0.875,0,0,0,0,3.037,3.037,0,0.5,1,-0.5,3.017,4.691,-1.674,1.5,1.75,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0,0,0,0,0,0,0,0,0,0,1
14,8,1,2,0.684,0.684,0,0,0,0,0.792,0.792,0,0,0,0,1.313,1.313,0,-0.5,0,-0.5,1.158,2.475,-1.317,-0.75,0,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,-0.5,0.083,0.458,-0.375,0,0,0,-1
27,35,1,2,0.953,1.786,-0.833,0,0,0,-0.8,0,-0.8,-0.75,0,-0.75,2.712,3.237,-0.525,-0.5,0.5,-1,2.345,3.281,-0.936,0.25,1.75,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,-0.525,0,-0.525,-0.5,0,-0.5,0.009,0.321,-0.312,0,0,0,-1
14,15,1,2,0.873,1.31,-0.437,0,0,0,0.792,0.792,0,0.75,0.75,0,0.501,1.126,-0.625,-0.5,0,-0.5,1.104,1.479,-0.375,0,0.5,-0.5,0.271,0.708,-0.437,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,-0.5,0,0,0,0,0,0,-1
13,11,0,1,2.213,2.213,0,0,0,0,1.792,1.792,0,0,0,0,-0.687,0,-0.687,0,0.5,-0.5,1.146,2.929,-1.783,0.5,0.5,0,0.844,0.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037,0.338,-0.375,0,0,0,1
25,27,3,1,1.861,1.861,0,-0.625,0,-0.625,2.5,2.5,0,0,0,0,1.292,1.959,-0.667,-2.5,0,-2.5,1.863,2.925,-1.062,0.25,0.5,-0.25,0,0,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,-0.5,0,-0.5,0.292,0.292,0,0,0,0,1
10,12,0,0,1.129,1.486,-0.357,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.345,1.153,-0.808,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.264,0,-0.264,0,0,0,-1
8,11,1,0,-0.268,0,-0.268,-0.5,0,-0.5,0,0,0,0,0,0,0.661,0.661,0,0.5,0.5,0,1.294,2.262,-0.968,0,0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.49,0,0,0,0,1
10,11,2,2,-0.328,0.255,-0.583,0,0,0,0,0,0,0.75,0.75,0,1.813,1.813,0,0,0,0,1.739,1.739,0,0,0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.563,0.563,0,0,0,0,0,0,0,-0.25,0,-0.25,-1
19,23,1,1,1.572,1.572,0,0,0,0,0,0,0,0,0,0,1.696,1.696,0,-1,0,-1,0.807,2.043,-1.236,-0.5,0.5,-1,0.281,0.281,0,0,0,0,0,0,0,0,0,0,0.531,0.531,0,0,0,0,0,0,0,-0.25,0,-0.25,1
27,23,0,0,-0.044,1.968,-2.012,0,0,0,0,0,0,0,0,0,1.413,1.975,-0.562,-0.5,0.5,-1,0.853,2.722,-1.869,1.5,1.75,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,1
10,10,0,1,0.653,1.111,-0.458,0,0,0,0.875,0.875,0,0,0,0,0.601,1.751,-1.15,0,0,0,0.771,0.771,0,-0.25,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
22,18,1,0,2.961,2.961,0,0,0,0,1,1,0,0,0,0,0.542,0.542,0,-0.5,0,-0.5,1.293,2.074,-0.781,0.5,1,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,11,0,0,1.775,1.775,0,-0.333,0,-0.333,1.667,1.667,0,0,0,0,0.663,1.188,-0.525,-1.5,0,-1.5,1.497,2.57,-1.073,0,0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,8,0,0,0.406,0.406,0,0.313,0.313,0,1,1,0,0,0,0,0.625,0.625,0,0,0,0,0.475,1.512,-1.037,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
24,37,2,0,-2.072,0.75,-2.822,-0.625,0,-0.625,1.813,1.813,0,0,0,0,-0.042,1.25,-1.292,1,1,0,1.064,3.402,-2.338,0,1.25,-1.25,0,0,0,0,0,0,0.813,0.813,0,0,0,0,0.625,0.625,0,0,0,0,0,0,0,0,0,0,1
50,43,1,1,2.164,2.567,-0.403,-0.75,0,-0.75,1.792,2.667,-0.875,0,0,0,1.824,2.449,-0.625,0.5,0.5,0,6.455,8.148,-1.693,0.5,1.25,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,1
17,6,1,1,0,0,0,0,0,0,0.792,1.667,-0.875,0,0,0,1.286,1.286,0,0,0.5,-0.5,0.674,1.424,-0.75,0,0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,8,1,1,0.708,1.283,-0.575,0,0,0,0.875,0.875,0,0,0,0,1.156,1.156,0,0,0,0,1.035,2.115,-1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,7,0,0,2.052,2.052,0,0,0,0,-0.875,0,-0.875,0,0,0,0,0,0,0,0,0,0.429,0.996,-0.567,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
24,12,0,0,1.086,2.447,-1.361,0,0,0,0.792,0.792,0,0,0,0,0.677,1.344,-0.667,-0.5,0,-0.5,1.291,2.291,-1,0.25,0.5,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,15,0,0,1.705,2.483,-0.778,0,0,0,0.792,0.792,0,0,0,0,0.563,0.563,0,0,0.5,-0.5,2.554,3.19,-0.636,-0.25,0.5,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,0.304,0,-0.25,0,-0.25,1
21,16,1,0,2.638,2.638,0,0,0,0,0,0,0,0,0,0,0.531,1.156,-0.625,-0.5,0,-0.5,1.251,2.245,-0.994,0,0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,-1
16,7,3,0,1.369,1.369,0,-0.333,0,-0.333,0.792,0.792,0,0,0,0,2.479,2.479,0,-1,0,-1,1.377,2.408,-1.031,0,0.75,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,1.208,1.208,0,0,0,0,0,0,0,0,0,0,1
19,21,1,0,0.693,1.068,-0.375,0,0,0,-1,0,-1,0,0,0,1.25,1.25,0,0,0,0,1.975,3.222,-1.247,0,0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,13,0,1,1.583,1.583,0,0,0,0,0.792,0.792,0,0,0,0,-0.021,0.604,-0.625,0,0,0,0.926,2.259,-1.333,0.25,1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
21,27,0,0,-0.211,0.833,-1.044,-0.562,0,-0.562,-0.875,1,-1.875,1.5,1.5,0,0.625,1.25,-0.625,0,0.5,-0.5,2.17,3.098,-0.928,-0.75,0.25,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,8,0,0,-0.575,0,-0.575,0,0,0,0,0,0,0,0,0,-0.625,0,-0.625,0,0.5,-0.5,-0.344,0,-0.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
10,10,1,1,-0.919,0,-0.919,0,0,0,0.792,0.792,0,0,0,0,0.716,1.294,-0.578,0.5,0.5,0,-0.995,0.354,-1.349,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,-1
25,24,1,3,2.269,2.269,0,0,0,0,1.667,1.667,0,0,0,0,-0.101,1.716,-1.817,-0.5,0.5,-1,4.639,5.276,-0.637,1.25,1.75,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0.275,0,0,0,0,-1
21,31,1,1,-0.003,1.809,-1.812,-1.312,0,-1.312,-0.208,0.792,-1,0,0,0,1.259,1.259,0,-1,0,-1,0.713,1.471,-0.758,0,0.5,-0.5,-0.437,0,-0.437,0,0,0,0,0,0,0,0,0,1.259,1.259,0,0,0,0,0,0,0,-0.25,0,-0.25,1
15,12,0,0,0.347,0.75,-0.403,0,0,0,-0.875,0,-0.875,0,0,0,0.625,0.625,0,0.5,0.5,0,0.943,1.264,-0.321,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,12,3,0,0.687,0.687,0,0.625,0.625,0,1.792,1.792,0,0,0,0,0.625,0.625,0,0,0,0,0.426,1.044,-0.618,-0.5,0.25,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313,0.313,0,0,0,0,1
15,24,0,3,0.287,1.656,-1.369,0,0,0,0,0,0,0,0,0,1.25,1.25,0,-1,0,-1,2.334,2.334,0,-0.5,0.25,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,19,0,1,1.968,2.405,-0.437,-0.375,0,-0.375,0,0,0,-0.75,0,-0.75,1.791,2.416,-0.625,-1.5,0,-1.5,3.341,4.205,-0.864,0,0.5,-0.5,0,0,0,-0.375,0,-0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
39,22,0,2,0.594,1.031,-0.437,0,0,0,0.792,0.792,0,0,0,0,-0.687,1.188,-1.875,-1,0,-1,3.601,4.624,-1.023,0.75,1,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,-0.25,1
12,12,1,0,2.831,3.222,-0.391,0,0,0,0.792,0.792,0,0,0,0,0.001,0.563,-0.562,0.5,1,-0.5,0.267,0.592,-0.325,0.5,0.75,-0.25,0.806,0.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,16,0,4,1.066,1.716,-0.65,-1,0,-1,0.792,0.792,0,-1.5,0,-1.5,0.563,1.188,-0.625,0.5,0.5,0,0.911,2.133,-1.222,0,0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,-0.625,0,-0.625,0,0,0,0.3,0.3,0,-0.5,0,-0.5,-1
19,11,2,0,0.859,1.218,-0.359,0,0,0,0.792,0.792,0,0,0,0,1.25,1.25,0,-0.5,0,-0.5,1.416,2.403,-0.987,0.25,0.5,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0,0,0,0,0,0,1
23,18,0,0,1.505,1.505,0,0,0,0,0.792,0.792,0,0,0,0,0.2,1.25,-1.05,0,0.5,-0.5,0.671,2.229,-1.558,0,0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,21,0,1,0.942,0.942,0,0,0,0,-0.8,0.875,-1.675,0,0,0,-0.042,0.625,-0.667,-0.5,0,-0.5,1.117,2.837,-1.72,-0.5,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,6,2,0,0.375,0.833,-0.458,0,0,0,1,1,0,0,0,0,1.863,1.863,0,0,0,0,0.444,1.376,-0.932,0,0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.634,0.634,0,0,0,0,0,0,0,0,0,0,1
16,19,1,2,-0.752,0.406,-1.158,0,0,0,2.667,2.667,0,-1.5,0,-1.5,0.605,1.23,-0.625,-2,0,-2,2.294,3.341,-1.047,0.25,0.75,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,-0.625,0,-0.625,0,0,0,-0.022,0.275,-0.297,0,0,0,-1
22,19,1,0,0.687,0.687,0,-0.25,0,-0.25,1,1,0,0,0,0,-0.656,0.531,-1.187,0,0.5,-0.5,2.87,4.4,-1.53,0,0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.531,0.531,0,0,0,0,0.157,0.469,-0.312,0,0,0,-1
7,9,0,2,-0.692,0.313,-1.005,0,0,0,-0.8,0,-0.8,0,0,0,1.156,1.156,0,0,0,0,0.649,1.336,-0.687,0.25,0.25,0,-0.359,0.313,-0.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0.292,0,0,0,0,1
16,22,0,0,1.352,2.239,-0.887,0,0,0,1,1,0,0,0,0,1.802,2.427,-0.625,-0.5,0.5,-1,0.722,2.255,-1.533,0.25,0.5,-0.25,-0.458,0,-0.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0.25,0.25,0,-1
19,18,1,0,1.005,1.505,-0.5,0,0,0,0,0,0,0,0,0,0.594,1.219,-0.625,0.5,1,-0.5,1.992,2.59,-0.598,0.25,1,-0.75,-0.5,0,-0.5,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0,0,0,0,0,0,-1
14,12,0,0,0.143,0.5,-0.357,0,0,0,0,0,0,0,0,0,1.746,1.746,0,0,0,0,-1.937,1.188,-3.125,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531,0.531,0,0,0,0,0,0,0,0,0,0,1
22,11,3,1,0.028,0.278,-0.25,0,0,0,1.625,1.625,0,0,0,0,0,0,0,-0.5,0.5,-1,3.316,4.003,-0.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.438,-0.375,0,0,0,1
7,23,0,1,0.994,1.369,-0.375,0,0,0,-1.083,0.792,-1.875,-0.75,0,-0.75,-0.618,0.594,-1.212,0,0,0,1.032,1.911,-0.879,0.25,0.75,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,-0.525,0,-0.525,0,0,0,0,0,0,0.25,0.25,0,-1
27,52,1,1,-0.685,0.833,-1.518,-0.625,0,-0.625,0,0,0,0,0,0,0.588,1.817,-1.229,-0.5,0,-0.5,1.875,4.638,-2.763,0,0.75,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
11,12,1,0,2.088,2.525,-0.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734,1.778,-1.044,-0.25,0.25,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239,0.635,-0.396,-0.25,0,-0.25,1
3,12,0,2,-1.438,0.313,-1.751,0,0,0,0,0,0,0,0,0,-0.062,0.563,-0.625,0.5,0.5,0,1.292,2.65,-1.358,1.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656,0.656,0,0.25,0.25,0,-1
12,15,0,0,0.906,0.906,0,0,0,0,0,0,0,0,0,0,0.551,1.259,-0.708,0,0.5,-0.5,1.681,3.016,-1.335,-0.25,0.5,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.634,0.634,0,0.5,0.5,0,0.26,0.26,0,-0.25,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.634,0.634,0,0.5,0.5,0,0,0,0,-0.25,0,-0.25,1
14,11,0,1,1.239,1.239,0,0,0,0,-0.875,0,-0.875,0,0,0,0.1,1.25,-1.15,0,0,0,0.755,1.394,-0.639,0.25,0.75,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
22,9,1,1,0.544,0.544,0,-0.562,0,-0.562,0,0,0,0.75,0.75,0,0.782,1.344,-0.562,0.5,0.5,0,2.142,2.41,-0.268,0.5,0.5,0,0.278,0.278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,0,1,1.286,1.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-0.5,0.642,0.954,-0.312,-0.25,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,-0.5,0,0,0,0,0,0,1
7,12,0,0,0.394,1.255,-0.861,0,0,0,0.792,0.792,0,0,0,0,-1.775,0,-1.775,0,0,0,0.717,1.841,-1.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.625,0,-0.625,0,0,0,0,0,0,0,0,0,-1
29,35,0,0,0.97,2.175,-1.205,0,0,0,1.792,1.792,0,0,0,0,0.152,1.896,-1.744,0,0,0,0.106,2.24,-2.134,1.5,1.75,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592,0.592,0,0.25,0.25,0,-1
38,37,0,0,0.711,2.192,-1.481,-1.582,0,-1.582,1.442,2.442,-1,0.75,0.75,0,3.17,3.17,0,-1,0.5,-1.5,1.92,4.424,-2.504,0.5,1.25,-0.75,0,0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0,0,0.333,0.333,0,0,0,0,1
15,8,0,1,2.053,2.053,0,0,0,0,0,0,0,0,0,0,0.557,0.557,0,0,0,0,2.372,2.372,0,0,0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.557,0.557,0,0,0,0,0.567,0.567,0,0,0,0,1
47,46,1,0,3.889,6.616,-2.727,0,0,0,-0.875,0,-0.875,0,0,0,1.263,1.888,-0.625,0,0,0,1.011,5.137,-4.126,-0.25,0.5,-0.75,0.578,0.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
17,18,1,1,-0.502,1.072,-1.574,0,0,0,1.792,1.792,0,0.75,0.75,0,2.284,2.284,0,0.5,0.5,0,1.622,1.934,-0.312,0,0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.583,0.583,0,0,0,0,0,0,0,0,0,0,-1
6,14,0,1,0,0,0,0,0,0,0.792,0.792,0,0,0,0,-0.625,0,-0.625,-1,0.5,-1.5,1.899,2.18,-0.281,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6,6,1,0,1.184,1.184,0,0.708,0.708,0,0,0,0,0,0,0,0,0,0,0,0,0,1.138,1.438,-0.3,0.25,1,-0.75,0.406,0.406,0,0.708,0.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,0,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,1.313,1.313,0,0,0,0,-0.369,0.35,-0.719,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,24,0,1,-0.664,0.406,-1.07,0,0,0,1,1,0,0.75,0.75,0,0.625,0.625,0,0.5,0.5,0,1.753,3,-1.247,0,0.75,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.286,0,-0.286,0,0,0,1
19,16,0,0,0.411,1.239,-0.828,0.625,0.625,0,-0.008,0.792,-0.8,0,0,0,0,0,0,0.5,0.5,0,0.425,1.888,-1.463,0.5,1,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
32,12,1,0,0.519,1.278,-0.759,0.625,0.625,0,0,0,0,0,0,0,1.839,1.839,0,-1,0,-1,0.847,2.351,-1.504,0,0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,0.304,0,0,0,0,-1
28,30,0,0,1.202,2.914,-1.712,0,0,0,0.992,1.792,-0.8,0,0,0,1.286,1.286,0,0,0,0,-0.473,1.671,-2.144,0.5,1.25,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0,0,0,0,0,0,1
30,13,0,0,2.319,2.319,0,0.25,0.25,0,-0.833,0,-0.833,-0.75,0,-0.75,0.604,0.604,0,-0.5,0,-0.5,3.697,4.273,-0.576,0.75,1.25,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,31,0,0,-0.328,1.088,-1.416,0,0,0,0,0,0,0,0,0,0.047,0.625,-0.578,0,0,0,2.303,4.631,-2.328,-0.25,1,-1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,-0.25,1
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-0.5,0,-0.5,-0.375,0,-0.375,-0.25,0.25,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,-0.5,-1
9,7,0,1,0.354,0.354,0,0,0,0,0,0,0,0,0,0,-0.062,0.625,-0.687,-0.5,0,-0.5,0.773,1.085,-0.312,0.5,0.75,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,-1
38,13,1,0,1.859,2.96,-1.101,0,0,0,1.792,1.792,0,0.75,0.75,0,1.841,2.466,-0.625,0,0,0,2.906,3.622,-0.716,1.25,1.5,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0,0,0,0,0,0,0,0,0,0,1
21,9,1,0,1.467,1.8,-0.333,-0.562,0,-0.562,0.792,0.792,0,0,0,0,-0.062,0.625,-0.687,0,0,0,0.248,1.801,-1.553,0.5,0.5,0,0.536,0.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.281,0,-0.281,0.25,0.25,0,1
11,20,1,2,1.067,2.092,-1.025,0,0,0,0.792,0.792,0,0,0,0,0.625,0.625,0,0,0.5,-0.5,-0.29,0.375,-0.665,1,1.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0,0,0,0,0,0,1
6,6,0,0,0.911,1.369,-0.458,0,0,0,0,0,0,0,0,0,0.634,0.634,0,0,0.5,-0.5,0.827,1.202,-0.375,0,0.25,-0.25,0.536,0.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,-1
3,6,0,3,-0.5,0,-0.5,0,0,0,0,0,0,0,0,0,0.646,1.271,-0.625,0.5,0.5,0,-0.398,0.292,-0.69,0,0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,-0.625,0,-0.625,0,0,0,-0.409,0,-0.409,-0.25,0,-0.25,-1
12,9,0,0,2.045,2.045,0,0,0,0,0.792,0.792,0,0,0,0,1.167,1.167,0,0,0,0,1.614,2.27,-0.656,0.25,0.5,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
